timestamp,if_score,if_flag,lstm_error,lstm_flag,both_flag,any_flag,confidence,month
2020-12-02 04:45:00+00:00,0.0299070055830854,0,0.020065099,0,0,0,0,12
2020-12-02 05:45:00+00:00,0.0196680198356173,0,0.018581394,0,0,0,0,12
2020-12-02 06:45:00+00:00,0.0200758432667859,0,0.01707145,0,0,0,0,12
2020-12-02 07:45:00+00:00,0.0129741870918631,0,0.018836318,0,0,0,0,12
2020-12-02 08:45:00+00:00,-0.0049107644577057,1,0.02034228,0,0,1,1,12
2020-12-02 09:45:00+00:00,-0.0053029190988836,1,0.02198017,0,0,1,1,12
2020-12-02 10:45:00+00:00,-0.0062508119810293,1,0.024185834,0,0,1,1,12
2020-12-02 11:45:00+00:00,-0.0071330423871069,1,0.024415439,0,0,1,1,12
2020-12-02 12:45:00+00:00,-0.0104523973847956,1,0.024378728,0,0,1,1,12
2020-12-02 13:45:00+00:00,-0.0082202858074884,1,0.023237335,0,0,1,1,12
2020-12-02 14:45:00+00:00,-0.0036246919481061,1,0.022360744,0,0,1,1,12
2020-12-02 15:45:00+00:00,-0.0001692968686582,1,0.024308285,0,0,1,1,12
2020-12-02 16:45:00+00:00,0.003567979064744,0,0.028747411,0,0,0,0,12
2020-12-02 17:45:00+00:00,-0.0029420128434197,1,0.03187329,0,0,1,1,12
2020-12-02 18:45:00+00:00,0.0045985949280219,0,0.026510287,0,0,0,0,12
2020-12-02 19:45:00+00:00,-0.0024252112657309,1,0.027795825,0,0,1,1,12
2020-12-02 20:45:00+00:00,-0.0021215686562734,1,0.028777841,0,0,1,1,12
2020-12-02 21:45:00+00:00,-0.0026508626034065,1,0.028767223,0,0,1,1,12
2020-12-02 22:45:00+00:00,-0.0026508626034065,1,0.029273884,0,0,1,1,12
2020-12-02 23:45:00+00:00,-0.0017316292511142,1,0.029295651,0,0,1,1,12
2020-12-03 00:45:00+00:00,0.0007661188798205,0,0.028393395,0,0,0,0,12
2020-12-03 01:45:00+00:00,0.000868162472426,0,0.02768405,0,0,0,0,12
2020-12-03 02:45:00+00:00,0.0003416943188374,0,0.026404511,0,0,0,0,12
2020-12-03 03:45:00+00:00,0.001151918469103,0,0.02714622,0,0,0,0,12
2020-12-03 04:45:00+00:00,0.0020594771736329,0,0.027113473,0,0,0,0,12
2020-12-03 05:45:00+00:00,0.0024075350344041,0,0.028197177,0,0,0,0,12
2020-12-03 06:45:00+00:00,0.0047204884279623,0,0.026119947,0,0,0,0,12
2020-12-03 07:45:00+00:00,0.014661663628789,0,0.021227665,0,0,0,0,12
2020-12-03 08:45:00+00:00,0.0194009957219736,0,0.018582981,0,0,0,0,12
2020-12-03 09:45:00+00:00,0.0237984341422337,0,0.017145582,0,0,0,0,12
2020-12-03 10:45:00+00:00,0.0267286255010699,0,0.015947394,0,0,0,0,12
2020-12-03 11:45:00+00:00,0.0278323185562153,0,0.014921492,0,0,0,0,12
2020-12-03 12:45:00+00:00,0.0311490572628198,0,0.0139248455,0,0,0,0,12
2020-12-03 13:45:00+00:00,0.0340344555677695,0,0.012537677,0,0,0,0,12
2020-12-03 14:45:00+00:00,0.0352778372609223,0,0.012898843,0,0,0,0,12
2020-12-03 15:45:00+00:00,0.0315599901486206,0,0.01553371,0,0,0,0,12
2020-12-03 16:45:00+00:00,0.0315599901486206,0,0.01650221,0,0,0,0,12
2020-12-03 17:45:00+00:00,0.0310946948934881,0,0.017714249,0,0,0,0,12
2020-12-03 18:45:00+00:00,0.0287362332564589,0,0.014084433,0,0,0,0,12
2020-12-03 19:45:00+00:00,0.0287362332564589,0,0.015643211,0,0,0,0,12
2020-12-03 20:45:00+00:00,0.0289152084306775,0,0.014675323,0,0,0,0,12
2020-12-03 21:45:00+00:00,0.0286991075920346,0,0.014538856,0,0,0,0,12
2020-12-03 22:45:00+00:00,0.0293208927649551,0,0.015437108,0,0,0,0,12
2020-12-03 23:45:00+00:00,0.0293208927649551,0,0.016084302,0,0,0,0,12
2020-12-04 00:45:00+00:00,0.0295367396857045,0,0.015531013,0,0,0,0,12
2020-12-04 01:45:00+00:00,0.0295367396857045,0,0.014872459,0,0,0,0,12
2020-12-04 02:45:00+00:00,0.0291791494427805,0,0.013412097,0,0,0,0,12
2020-12-04 03:45:00+00:00,0.028279874908008,0,0.01446948,0,0,0,0,12
2020-12-04 04:45:00+00:00,0.028279874908008,0,0.014216537,0,0,0,0,12
2020-12-04 05:45:00+00:00,0.0301078471798856,0,0.015185857,0,0,0,0,12
2020-12-04 06:45:00+00:00,0.0598899947508317,0,0.010696401,0,0,0,0,12
2020-12-04 07:45:00+00:00,0.0697020010496505,0,0.010134008,0,0,0,0,12
2020-12-04 08:45:00+00:00,0.0701675986299552,0,0.009533147,0,0,0,0,12
2020-12-04 09:45:00+00:00,0.0720463172779899,0,0.009129854,0,0,0,0,12
2020-12-04 10:45:00+00:00,0.0728367616657127,0,0.008986812,0,0,0,0,12
2020-12-04 11:45:00+00:00,0.0734162340808833,0,0.009043076,0,0,0,0,12
2020-12-04 12:45:00+00:00,0.071682271671875,0,0.009316811,0,0,0,0,12
2020-12-04 13:45:00+00:00,0.0713867424958908,0,0.010303868,0,0,0,0,12
2020-12-04 14:45:00+00:00,0.0744629626515713,0,0.011569407,0,0,0,0,12
2020-12-04 15:45:00+00:00,0.0749533230090316,0,0.012428283,0,0,0,0,12
2020-12-04 16:45:00+00:00,0.0735997645225317,0,0.013717467,0,0,0,0,12
2020-12-04 17:45:00+00:00,0.0776287796632055,0,0.018147174,0,0,0,0,12
2020-12-04 18:45:00+00:00,0.0784862926380565,0,0.013339521,0,0,0,0,12
2020-12-04 19:45:00+00:00,0.0795686072500417,0,0.013899875,0,0,0,0,12
2020-12-04 20:45:00+00:00,0.0767500132807401,0,0.012057071,0,0,0,0,12
2020-12-04 21:45:00+00:00,0.0757927791919201,0,0.011648693,0,0,0,0,12
2020-12-04 22:45:00+00:00,0.0762856460705035,0,0.0119171105,0,0,0,0,12
2020-12-04 23:45:00+00:00,0.0762856460705035,0,0.012161587,0,0,0,0,12
2020-12-05 00:45:00+00:00,0.0757927791919201,0,0.011474397,0,0,0,0,12
2020-12-05 01:45:00+00:00,0.0751320704617698,0,0.010790408,0,0,0,0,12
2020-12-05 02:45:00+00:00,0.0750135343721944,0,0.010021183,0,0,0,0,12
2020-12-05 03:45:00+00:00,0.0754190682436536,0,0.010782337,0,0,0,0,12
2020-12-05 04:45:00+00:00,0.0745733106375306,0,0.00955612,0,0,0,0,12
2020-12-05 05:45:00+00:00,0.0688347811779311,0,0.0107722385,0,0,0,0,12
2020-12-05 06:45:00+00:00,0.0530818320913334,0,0.011023948,0,0,0,0,12
2020-12-05 07:45:00+00:00,0.0474048073549443,0,0.013019952,0,0,0,0,12
2020-12-05 08:45:00+00:00,0.0491328624486578,0,0.011660093,0,0,0,0,12
2020-12-05 09:45:00+00:00,0.0479885331940979,0,0.0121267,0,0,0,0,12
2020-12-05 10:45:00+00:00,0.0458591760041622,0,0.011826578,0,0,0,0,12
2020-12-05 11:45:00+00:00,0.0442059386958993,0,0.011266316,0,0,0,0,12
2020-12-05 12:45:00+00:00,0.0469106790043415,0,0.011193135,0,0,0,0,12
2020-12-05 13:45:00+00:00,0.0458509605183022,0,0.010425535,0,0,0,0,12
2020-12-05 14:45:00+00:00,0.0449287019124471,0,0.016973563,0,0,0,0,12
2020-12-05 15:45:00+00:00,0.0412742280238058,0,0.029637124,0,0,0,0,12
2020-12-05 16:45:00+00:00,0.0373269018826325,0,0.04344256,0,0,0,0,12
2020-12-05 17:45:00+00:00,0.031990188399687,0,0.026079053,0,0,0,0,12
2020-12-05 18:45:00+00:00,0.029870885980789,0,0.01512129,0,0,0,0,12
2020-12-05 19:45:00+00:00,0.0235895954126038,0,0.012022265,0,0,0,0,12
2020-12-05 20:45:00+00:00,0.0221204799545304,0,0.009534374,0,0,0,0,12
2020-12-05 21:45:00+00:00,0.0238459496009278,0,0.00857558,0,0,0,0,12
2020-12-05 22:45:00+00:00,0.0203723287532837,0,0.008089386,0,0,0,0,12
2020-12-05 23:45:00+00:00,0.0200930420687133,0,0.007838715,0,0,0,0,12
2020-12-06 00:45:00+00:00,0.0194301331062638,0,0.008640602,0,0,0,0,12
2020-12-06 01:45:00+00:00,0.0199275601099553,0,0.009225049,0,0,0,0,12
2020-12-06 02:45:00+00:00,0.0247546176927957,0,0.010283638,0,0,0,0,12
2020-12-06 03:45:00+00:00,0.0250398594207118,0,0.0128307445,0,0,0,0,12
2020-12-06 04:45:00+00:00,0.0250398594207118,0,0.013237149,0,0,0,0,12
2020-12-06 05:45:00+00:00,0.0277300216424239,0,0.010712091,0,0,0,0,12
2020-12-06 06:45:00+00:00,0.0411160548884593,0,0.0075989803,0,0,0,0,12
2020-12-06 07:45:00+00:00,0.0313831606647649,0,0.0065333867,0,0,0,0,12
2020-12-06 08:45:00+00:00,0.0202476745156905,0,0.0063994443,0,0,0,0,12
2020-12-06 09:45:00+00:00,0.0140456555440039,0,0.0068291137,0,0,0,0,12
2020-12-06 10:45:00+00:00,0.0095487719257838,0,0.008828663,0,0,0,0,12
2020-12-06 11:45:00+00:00,0.0195144368264089,0,0.012636819,0,0,0,0,12
2020-12-06 12:45:00+00:00,0.0110373710505795,0,0.011425844,0,0,0,0,12
2020-12-06 13:45:00+00:00,0.003272113341956,0,0.0045444393,0,0,0,0,12
2020-12-06 14:45:00+00:00,-0.0015563683571812,1,0.0022818355,0,0,1,1,12
2020-12-06 15:45:00+00:00,-0.004002367874859,1,0.0021940873,0,0,1,1,12
2020-12-06 16:45:00+00:00,0.0028067950615797,0,0.0020868026,0,0,0,0,12
2020-12-06 17:45:00+00:00,0.0050334597014395,0,0.0019941025,0,0,0,0,12
2020-12-06 18:45:00+00:00,1.636040360863955e-05,0,0.0018827907,0,0,0,0,12
2020-12-06 19:45:00+00:00,-0.0015672950862108,1,0.0018323516,0,0,1,1,12
2020-12-06 20:45:00+00:00,-0.0022701581887214,1,0.0018849759,0,0,1,1,12
2020-12-06 21:45:00+00:00,-0.0060427644536461,1,0.001899835,0,0,1,1,12
2020-12-06 22:45:00+00:00,-0.0092205909241988,1,0.0018642521,0,0,1,1,12
2020-12-06 23:45:00+00:00,-0.0129590108374259,1,0.0018863395,0,0,1,1,12
2020-12-07 00:45:00+00:00,-0.011954124410149,1,0.001885387,0,0,1,1,12
2020-12-07 01:45:00+00:00,-0.010442563422921,1,0.0019005103,0,0,1,1,12
2020-12-07 02:45:00+00:00,-0.0108272122679221,1,0.0019310382,0,0,1,1,12
2020-12-07 03:45:00+00:00,-0.0430355075929278,1,0.007554402,0,0,1,1,12
2020-12-07 04:45:00+00:00,-0.0353923424632379,1,0.014636022,0,0,1,1,12
2020-12-07 05:45:00+00:00,-0.0356697891966902,1,0.018557135,0,0,1,1,12
2020-12-07 06:45:00+00:00,-0.0280959521333099,1,0.018109433,0,0,1,1,12
2020-12-07 07:45:00+00:00,-0.0480091771447586,1,0.01857232,0,0,1,1,12
2020-12-07 08:45:00+00:00,-0.0416164059616682,1,0.01740971,0,0,1,1,12
2020-12-07 09:45:00+00:00,-0.0211294172586418,1,0.0175797,0,0,1,1,12
2020-12-07 10:45:00+00:00,-0.0229482200183722,1,0.01696227,0,0,1,1,12
2020-12-07 11:45:00+00:00,-0.0210929967367241,1,0.017300008,0,0,1,1,12
2020-12-07 12:45:00+00:00,-0.0174920281175179,1,0.018442435,0,0,1,1,12
2020-12-07 13:45:00+00:00,-0.0208679175141239,1,0.020440677,0,0,1,1,12
2020-12-07 14:45:00+00:00,-0.0204989424906361,1,0.023309004,0,0,1,1,12
2020-12-07 15:45:00+00:00,-0.0230265191462402,1,0.0343639,0,0,1,1,12
2020-12-07 16:45:00+00:00,-0.0226336192087548,1,0.046121962,0,0,1,1,12
2020-12-07 17:45:00+00:00,-0.0226336192087548,1,0.029578822,0,0,1,1,12
2020-12-07 18:45:00+00:00,-0.0226336192087548,1,0.03295566,0,0,1,1,12
2020-12-07 19:45:00+00:00,-0.0226336192087548,1,0.030940687,0,0,1,1,12
2020-12-07 20:45:00+00:00,-0.0246416477926485,1,0.028954355,0,0,1,1,12
2020-12-07 21:45:00+00:00,-0.0231358272692185,1,0.027711524,0,0,1,1,12
2020-12-07 22:45:00+00:00,-0.0242476554508184,1,0.026697608,0,0,1,1,12
2020-12-07 23:45:00+00:00,-0.0242476554508184,1,0.025733849,0,0,1,1,12
2020-12-08 00:45:00+00:00,-0.0242476554508184,1,0.025252335,0,0,1,1,12
2020-12-08 01:45:00+00:00,-0.0242476554508184,1,0.02630986,0,0,1,1,12
2020-12-08 02:45:00+00:00,-0.0242476554508184,1,0.028646465,0,0,1,1,12
2020-12-08 03:45:00+00:00,-0.0250822909874989,1,0.028589431,0,0,1,1,12
2020-12-08 04:45:00+00:00,-0.028480890115947,1,0.02646969,0,0,1,1,12
2020-12-08 05:45:00+00:00,-0.0273387782683686,1,0.023496736,0,0,1,1,12
2020-12-08 06:45:00+00:00,-0.0269136473897307,1,0.01978304,0,0,1,1,12
2020-12-08 07:45:00+00:00,-0.0127411592223095,1,0.016657244,0,0,1,1,12
2020-12-08 08:45:00+00:00,-0.0002514301944787,1,0.014704321,0,0,1,1,12
2020-12-08 09:45:00+00:00,-0.0129658133812876,1,0.014218665,0,0,1,1,12
2020-12-08 10:45:00+00:00,-0.0194464337516271,1,0.015393292,0,0,1,1,12
2020-12-08 11:45:00+00:00,-0.0218745083131055,1,0.019146724,0,0,1,1,12
2020-12-08 12:45:00+00:00,-0.0241360694761201,1,0.018579384,0,0,1,1,12
2020-12-08 13:45:00+00:00,-0.0351230638363654,1,0.009663264,0,0,1,1,12
2020-12-08 14:45:00+00:00,-0.0437370239422333,1,0.002860794,0,0,1,1,12
2020-12-08 15:45:00+00:00,-0.0417820686249961,1,0.0031206778,0,0,1,1,12
2020-12-08 16:45:00+00:00,-0.0302928094318331,1,0.0034245977,0,0,1,1,12
2020-12-08 17:45:00+00:00,-0.027402791532146,1,0.0034818838,0,0,1,1,12
2020-12-08 18:45:00+00:00,-0.0280202512658991,1,0.0035155814,0,0,1,1,12
2020-12-08 19:45:00+00:00,-0.0269012007957701,1,0.003628608,0,0,1,1,12
2020-12-08 20:45:00+00:00,-0.027693045274908,1,0.003735759,0,0,1,1,12
2020-12-08 21:45:00+00:00,-0.0296773506449088,1,0.0038630196,0,0,1,1,12
2020-12-08 22:45:00+00:00,-0.0304729542768573,1,0.004037691,0,0,1,1,12
2020-12-08 23:45:00+00:00,-0.03066026689809,1,0.0042565144,0,0,1,1,12
2020-12-09 00:45:00+00:00,-0.0305320087253244,1,0.0044447705,0,0,1,1,12
2020-12-09 01:45:00+00:00,-0.0317631943601847,1,0.0045989105,0,0,1,1,12
2020-12-09 02:45:00+00:00,-0.0351418061021588,1,0.0046963473,0,0,1,1,12
2020-12-09 03:45:00+00:00,-0.0363944974651674,1,0.004801315,0,0,1,1,12
2020-12-09 04:45:00+00:00,-0.040200921121215,1,0.0049247136,0,0,1,1,12
2020-12-09 05:45:00+00:00,-0.0565440132021087,1,0.010895816,0,0,1,1,12
2020-12-09 06:45:00+00:00,-0.0503818869071669,1,0.022050133,0,0,1,1,12
2020-12-09 07:45:00+00:00,-0.0406344126216527,1,0.027052252,0,0,1,1,12
2020-12-09 08:45:00+00:00,-0.0226884360965932,1,0.027140832,0,0,1,1,12
2020-12-09 09:45:00+00:00,-0.0295461179498117,1,0.02568754,0,0,1,1,12
2020-12-09 10:45:00+00:00,-0.0180065876873279,1,0.02156734,0,0,1,1,12
2020-12-09 11:45:00+00:00,-0.0125400464525263,1,0.02007983,0,0,1,1,12
2020-12-09 12:45:00+00:00,-0.0088272388083386,1,0.018911868,0,0,1,1,12
2020-12-09 13:45:00+00:00,-0.0075674081402232,1,0.018886399,0,0,1,1,12
2020-12-09 14:45:00+00:00,-0.0073675644451646,1,0.019311314,0,0,1,1,12
2020-12-09 15:45:00+00:00,-0.0071172110309756,1,0.021729177,0,0,1,1,12
2020-12-09 16:45:00+00:00,-0.0041355850216332,1,0.02214003,0,0,1,1,12
2020-12-09 17:45:00+00:00,-0.0056384383581538,1,0.02232281,0,0,1,1,12
2020-12-09 18:45:00+00:00,0.001601690244982,0,0.022216301,0,0,0,0,12
2020-12-09 19:45:00+00:00,0.0003333806536529,0,0.02849422,0,0,0,0,12
2020-12-09 20:45:00+00:00,0.0048537536771786,0,0.024042865,0,0,0,0,12
2020-12-09 21:45:00+00:00,0.0108320312348685,0,0.023592306,0,0,0,0,12
2020-12-09 22:45:00+00:00,0.012550112157496,0,0.023495873,0,0,0,0,12
2020-12-09 23:45:00+00:00,0.0126229041117724,0,0.02376025,0,0,0,0,12
2020-12-10 00:45:00+00:00,0.0124209163077684,0,0.023178073,0,0,0,0,12
2020-12-10 01:45:00+00:00,0.0155859178246712,0,0.022324722,0,0,0,0,12
2020-12-10 02:45:00+00:00,0.0193550949218267,0,0.020672703,0,0,0,0,12
2020-12-10 03:45:00+00:00,0.0207671595035306,0,0.02231152,0,0,0,0,12
2020-12-10 04:45:00+00:00,0.0195394780028161,0,0.022329394,0,0,0,0,12
2020-12-10 05:45:00+00:00,0.0290828665749997,0,0.023762153,0,0,0,0,12
2020-12-10 06:45:00+00:00,0.0359427220396744,0,0.0209112,0,0,0,0,12
2020-12-10 07:45:00+00:00,0.0678334623924355,0,0.015331532,0,0,0,0,12
2020-12-10 08:45:00+00:00,0.0666574779706211,0,0.0141283255,0,0,0,0,12
2020-12-10 09:45:00+00:00,0.0657551873836393,0,0.012587292,0,0,0,0,12
2020-12-10 10:45:00+00:00,0.0677266670843064,0,0.012238289,0,0,0,0,12
2020-12-10 11:45:00+00:00,0.0714947058971894,0,0.012048264,0,0,0,0,12
2020-12-10 12:45:00+00:00,0.0748934421142183,0,0.0116613265,0,0,0,0,12
2020-12-10 13:45:00+00:00,0.0781822754989221,0,0.012807873,0,0,0,0,12
2020-12-10 14:45:00+00:00,0.080401911072501,0,0.015453643,0,0,0,0,12
2020-12-10 15:45:00+00:00,0.0824400895283777,0,0.016534593,0,0,0,0,12
2020-12-10 16:45:00+00:00,0.0827108440789389,0,0.023829745,0,0,0,0,12
2020-12-10 17:45:00+00:00,0.0824974827506805,0,0.017881377,0,0,0,0,12
2020-12-10 18:45:00+00:00,0.0822808406237631,0,0.014255434,0,0,0,0,12
2020-12-10 19:45:00+00:00,0.0831736274960092,0,0.0140524795,0,0,0,0,12
2020-12-10 20:45:00+00:00,0.0807079759391399,0,0.014961604,0,0,0,0,12
2020-12-10 21:45:00+00:00,0.082643880911579,0,0.01483866,0,0,0,0,12
2020-12-10 22:45:00+00:00,0.0830108478952813,0,0.016671825,0,0,0,0,12
2020-12-10 23:45:00+00:00,0.0830108478952813,0,0.017323036,0,0,0,0,12
2020-12-11 00:45:00+00:00,0.0831714654440444,0,0.017370366,0,0,0,0,12
2020-12-11 01:45:00+00:00,0.0800912908608217,0,0.016019681,0,0,0,0,12
2020-12-11 02:45:00+00:00,0.0841409838358779,0,0.014521822,0,0,0,0,12
2020-12-11 03:45:00+00:00,0.0841078951524069,0,0.016253643,0,0,0,0,12
2020-12-11 04:45:00+00:00,0.0799608290265562,0,0.01531963,0,0,0,0,12
2020-12-11 05:45:00+00:00,0.0828512951281261,0,0.014080116,0,0,0,0,12
2020-12-11 06:45:00+00:00,0.079728530506722,0,0.012367311,0,0,0,0,12
2020-12-11 07:45:00+00:00,0.0608161238433062,0,0.011594202,0,0,0,0,12
2020-12-11 08:45:00+00:00,0.0549437066744985,0,0.0119054,0,0,0,0,12
2020-12-11 09:45:00+00:00,0.0550075385075481,0,0.012329111,0,0,0,0,12
2020-12-11 10:45:00+00:00,0.0553585193148482,0,0.012692801,0,0,0,0,12
2020-12-11 11:45:00+00:00,0.0555146951419878,0,0.013092865,0,0,0,0,12
2020-12-11 12:45:00+00:00,0.0525014256742494,0,0.013335654,0,0,0,0,12
2020-12-11 13:45:00+00:00,0.0503802197595951,0,0.013947231,0,0,0,0,12
2020-12-11 14:45:00+00:00,0.0460659234939986,0,0.016012827,0,0,0,0,12
2020-12-11 15:45:00+00:00,0.043724937690968,0,0.018729098,0,0,0,0,12
2020-12-11 16:45:00+00:00,0.0314673909621354,0,0.030391572,0,0,0,0,12
2020-12-11 17:45:00+00:00,0.0241628606824652,0,0.0234479,0,0,0,0,12
2020-12-11 18:45:00+00:00,0.0211552275457798,0,0.019846905,0,0,0,0,12
2020-12-11 19:45:00+00:00,0.0184724049844328,0,0.019935578,0,0,0,0,12
2020-12-11 20:45:00+00:00,0.0195661603700595,0,0.020808803,0,0,0,0,12
2020-12-11 21:45:00+00:00,0.0195661603700595,0,0.020804891,0,0,0,0,12
2020-12-11 22:45:00+00:00,0.0187006580038712,0,0.022304038,0,0,0,0,12
2020-12-11 23:45:00+00:00,0.0187006580038712,0,0.022794,0,0,0,0,12
2020-12-12 00:45:00+00:00,0.0187006580038712,0,0.022592777,0,0,0,0,12
2020-12-12 01:45:00+00:00,0.0189426526902034,0,0.021405138,0,0,0,0,12
2020-12-12 02:45:00+00:00,0.018577892207628,0,0.019848948,0,0,0,0,12
2020-12-12 03:45:00+00:00,0.0179924117264732,0,0.021578306,0,0,0,0,12
2020-12-12 04:45:00+00:00,0.0186614661052015,0,0.021199798,0,0,0,0,12
2020-12-12 05:45:00+00:00,0.020246246430744,0,0.020927446,0,0,0,0,12
2020-12-12 06:45:00+00:00,0.0184925024155737,0,0.01877832,0,0,0,0,12
2020-12-12 07:45:00+00:00,-0.0073051070143193,1,0.019233918,0,0,1,1,12
2020-12-12 08:45:00+00:00,-0.0065681963360695,1,0.019556869,0,0,1,1,12
2020-12-12 09:45:00+00:00,-0.0064833077469119,1,0.019446436,0,0,1,1,12
2020-12-12 10:45:00+00:00,-0.0046604827824511,1,0.019787671,0,0,1,1,12
2020-12-12 11:45:00+00:00,0.0006783354892883,0,0.019900348,0,0,0,0,12
2020-12-12 12:45:00+00:00,0.0024074700416948,0,0.019646024,0,0,0,0,12
2020-12-12 13:45:00+00:00,0.0182819505060114,0,0.018821457,0,0,0,0,12
2020-12-12 14:45:00+00:00,0.0245482015840576,0,0.02620439,0,0,0,0,12
2020-12-12 15:45:00+00:00,0.0147843578477797,0,0.03848456,0,0,0,0,12
2020-12-12 16:45:00+00:00,0.0182983646904145,0,0.052313697,0,0,0,0,12
2020-12-12 17:45:00+00:00,0.0189634939408475,0,0.027647702,0,0,0,0,12
2020-12-12 18:45:00+00:00,0.0185739501514676,0,0.020090926,0,0,0,0,12
2020-12-12 19:45:00+00:00,0.0194608038146035,0,0.01810669,0,0,0,0,12
2020-12-12 20:45:00+00:00,0.0185114764434208,0,0.015427311,0,0,0,0,12
2020-12-12 21:45:00+00:00,0.0186984406165127,0,0.014227689,0,0,0,0,12
2020-12-12 22:45:00+00:00,0.0185114764434208,0,0.014202297,0,0,0,0,12
2020-12-12 23:45:00+00:00,0.0185114764434208,0,0.015417099,0,0,0,0,12
2020-12-13 00:45:00+00:00,0.0188762818467952,0,0.017242517,0,0,0,0,12
2020-12-13 01:45:00+00:00,0.0202119953673914,0,0.01765477,0,0,0,0,12
2020-12-13 02:45:00+00:00,0.0192370415974366,0,0.020072246,0,0,0,0,12
2020-12-13 03:45:00+00:00,0.0188724803617634,0,0.024755903,0,0,0,0,12
2020-12-13 04:45:00+00:00,0.0174988137292095,0,0.023556372,0,0,0,0,12
2020-12-13 05:45:00+00:00,0.0142199520727835,0,0.019553076,0,0,0,0,12
2020-12-13 06:45:00+00:00,0.0155811099791909,0,0.015296593,0,0,0,0,12
2020-12-13 07:45:00+00:00,0.0182369046326617,0,0.012329002,0,0,0,0,12
2020-12-13 08:45:00+00:00,0.0151114478182089,0,0.011104974,0,0,0,0,12
2020-12-13 09:45:00+00:00,0.0038320519582876,0,0.010743315,0,0,0,0,12
2020-12-13 10:45:00+00:00,0.0058548722333364,0,0.0115303,0,0,0,0,12
2020-12-13 11:45:00+00:00,-0.0022027004154347,1,0.012189528,0,0,1,1,12
2020-12-13 12:45:00+00:00,-0.0047392819982396,1,0.010079648,0,0,1,1,12
2020-12-13 13:45:00+00:00,-0.0116385675930816,1,0.004987971,0,0,1,1,12
2020-12-13 14:45:00+00:00,-0.020423545795275,1,0.0026570826,0,0,1,1,12
2020-12-13 15:45:00+00:00,-0.022475459582813,1,0.0028327003,0,0,1,1,12
2020-12-13 16:45:00+00:00,-0.0168747798033678,1,0.0027411648,0,0,1,1,12
2020-12-13 17:45:00+00:00,-0.0202639884514118,1,0.0026271746,0,0,1,1,12
2020-12-13 18:45:00+00:00,-0.0166374824402051,1,0.0025949723,0,0,1,1,12
2020-12-13 19:45:00+00:00,-0.0211274609176901,1,0.0025718848,0,0,1,1,12
2020-12-13 20:45:00+00:00,-0.0266254255059259,1,0.0025242832,0,0,1,1,12
2020-12-13 21:45:00+00:00,-0.030472807425088,1,0.0024751192,0,0,1,1,12
2020-12-13 22:45:00+00:00,-0.031745235443193,1,0.0024434903,0,0,1,1,12
2020-12-13 23:45:00+00:00,-0.0321443022615093,1,0.0024896995,0,0,1,1,12
2020-12-14 00:45:00+00:00,-0.0336761812251492,1,0.0025200446,0,0,1,1,12
2020-12-14 01:45:00+00:00,-0.0340027633830346,1,0.0025462455,0,0,1,1,12
2020-12-14 02:45:00+00:00,-0.0349750062566581,1,0.0025984177,0,0,1,1,12
2020-12-14 03:45:00+00:00,-0.0530278945792368,1,0.008038256,0,0,1,1,12
2020-12-14 04:45:00+00:00,-0.0436259409129765,1,0.014734779,0,0,1,1,12
2020-12-14 05:45:00+00:00,-0.0504422395043466,1,0.018903457,0,0,1,1,12
2020-12-14 06:45:00+00:00,-0.0572386048078279,1,0.018843116,0,0,1,1,12
2020-12-14 07:45:00+00:00,-0.0602834374889033,1,0.019567467,0,0,1,1,12
2020-12-14 08:45:00+00:00,-0.0450020285684904,1,0.019026434,0,0,1,1,12
2020-12-14 09:45:00+00:00,-0.0346819582222943,1,0.018728768,0,0,1,1,12
2020-12-14 10:45:00+00:00,-0.0321157057772656,1,0.018732144,0,0,1,1,12
2020-12-14 11:45:00+00:00,-0.0326058691926371,1,0.019338854,0,0,1,1,12
2020-12-14 12:45:00+00:00,-0.0270957555829054,1,0.020828752,0,0,1,1,12
2020-12-14 13:45:00+00:00,-0.0182284411262597,1,0.023351694,0,0,1,1,12
2020-12-14 14:45:00+00:00,-0.0100036659005902,1,0.025756033,0,0,1,1,12
2020-12-14 15:45:00+00:00,-0.0091721010413935,1,0.026778754,0,0,1,1,12
2020-12-14 16:45:00+00:00,-0.0087939067230102,1,0.027556857,0,0,1,1,12
2020-12-14 17:45:00+00:00,-0.0111320506464381,1,0.027891243,0,0,1,1,12
2020-12-14 18:45:00+00:00,-0.0088305856543197,1,0.02773282,0,0,1,1,12
2020-12-14 19:45:00+00:00,-0.0071941281126464,1,0.030157235,0,0,1,1,12
2020-12-14 20:45:00+00:00,-0.0045312812919906,1,0.030444214,0,0,1,1,12
2020-12-14 21:45:00+00:00,-0.0041508907470122,1,0.03173851,0,0,1,1,12
2020-12-14 22:45:00+00:00,-0.0031223150023503,1,0.033256896,0,0,1,1,12
2020-12-14 23:45:00+00:00,-0.002643526870523,1,0.03318252,0,0,1,1,12
2020-12-15 00:45:00+00:00,0.0009609599719665,0,0.03298973,0,0,0,0,12
2020-12-15 01:45:00+00:00,0.0014801256240978,0,0.03220957,0,0,0,0,12
2020-12-15 02:45:00+00:00,0.0016914340484552,0,0.032966364,0,0,0,0,12
2020-12-15 03:45:00+00:00,0.0141175762260526,0,0.029193336,0,0,0,0,12
2020-12-15 04:45:00+00:00,0.0168275069114659,0,0.025430288,0,0,0,0,12
